Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.SG01RAC02B01B01D,2021.12,24428,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01D,2022.12,23296,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01D,2023.12,22447,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01D,2024.12,22095,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01D,2025.12,21900,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1987.06,18356,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1988.06,17516,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1989.06,17481,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1990.06,17142,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1991.06,16353,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1992.06,16598,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1993.06,17225,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1994.06,18380,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1995.06,19558,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1996.06,19616,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1997.06,19859,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1998.06,19601,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,1999.06,19287,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2000.06,20455,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2001.06,20828,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2002.06,21124,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2003.06,23025,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2004.06,23728,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2005.06,24199,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2006.06,24196,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2007.06,23665,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2008.06,23759,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2009.06,20747,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2010.06,21560,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2011.06,21239,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2012.06,21209,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2013.06,21550,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2014.06,21834,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2015.06,22141,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2016.06,22882,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2017.06,23615,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2018.06,23798,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2019.06,24349,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2020.06,23285,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2021.06,24642,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2022.06,23874,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2023.06,22610,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2024.06,22395,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01J,2025.06,21874,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1988.03,17635,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1989.03,17493,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1990.03,17349,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1991.03,16702,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1992.03,16288,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1993.03,17019,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1994.03,18144,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1995.03,19391,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1996.03,19501,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1997.03,19810,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1998.03,19852,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,1999.03,19306,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2000.03,20155,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2001.03,20679,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2002.03,20947,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2003.03,22775,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2004.03,23366,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2005.03,24115,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2006.03,24339,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2007.03,23621,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2008.03,23873,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2009.03,21841,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2010.03,20926,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2011.03,21327,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2012.03,21260,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2013.03,21534,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2014.03,21741,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2015.03,22212,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2016.03,22722,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2017.03,23279,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2018.03,23765,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2019.03,24338,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2020.03,24137,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2021.03,23542,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2022.03,24289,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2023.03,22840,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2024.03,22378,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2025.03,22149,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01M,2026.03,21993,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01S,1987.09,18033,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01S,1988.09,17454,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
SNEA.SG01RAC02B01B01S,1989.09,17421,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, Rolling Annuals, Chain volume, Actual, HOTP industry",Gross Domestic Product - production measure,Manufacturing,,,
